algorithm,bandwidth_cv_ci95,bandwidth_cv_mean,bandwidth_cv_std,bandwidth_floor_hit_rate_ci95,bandwidth_floor_hit_rate_mean,bandwidth_floor_hit_rate_std,bandwidth_gini_ci95,bandwidth_gini_mean,bandwidth_gini_std,cluster_load_cv_ci95,cluster_load_cv_mean,cluster_load_cv_std,cluster_size_std_ci95,cluster_size_std_mean,cluster_size_std_std,compute_delay_ms_ci95,compute_delay_ms_mean,compute_delay_ms_std,delay_normalized_ci95,delay_normalized_mean,delay_normalized_std,epoch,is_warmup,kl_normalized_ci95,kl_normalized_mean,kl_normalized_std,kl_sum_ci95,kl_sum_mean,kl_sum_std,max_bandwidth_share_ci95,max_bandwidth_share_mean,max_bandwidth_share_std,max_cluster_size_ci95,max_cluster_size_mean,max_cluster_size_std,mean_l1_ci95,mean_l1_mean,mean_l1_std,mean_l2_ci95,mean_l2_mean,mean_l2_std,min_bandwidth_share_ci95,min_bandwidth_share_mean,min_bandwidth_share_std,physical_cluster_count_ci95,physical_cluster_count_mean,physical_cluster_count_std,ppo_approx_kl_ci95,ppo_approx_kl_mean,ppo_approx_kl_std,ppo_clip_fraction_ci95,ppo_clip_fraction_mean,ppo_clip_fraction_std,ppo_entropy_ci95,ppo_entropy_mean,ppo_entropy_std,ppo_grad_norm_ci95,ppo_grad_norm_mean,ppo_grad_norm_std,ppo_policy_loss_ci95,ppo_policy_loss_mean,ppo_policy_loss_std,ppo_value_loss_ci95,ppo_value_loss_mean,ppo_value_loss_std,reward_ci95,reward_mean,reward_std,seed_count,smashed_data_bytes_total_ci95,smashed_data_bytes_total_mean,smashed_data_bytes_total_std,test_accuracy_ci95,test_accuracy_mean,test_accuracy_std,total_delay_ms_ci95,total_delay_ms_mean,total_delay_ms_std,train_accuracy_ci95,train_accuracy_mean,train_accuracy_std,train_loss_ci95,train_loss_mean,train_loss_std,tx_delay_ms_ci95,tx_delay_ms_mean,tx_delay_ms_std
Adapted-ClusterSFL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11523716821525769,0.2888888888888889,0.10183501544346307,0.5761858410762887,1.4444444444444444,0.5091750772173156,20.649296206904015,208.06836666047778,18.247770495355642,0.03972603618009294,0.3025790489380391,0.03510587400369409,55,False,0.01698658768862896,0.14264047803066657,0.015011037206086396,0.1564522543706928,1.31376735348383,0.13825676200445403,0.0,0.10000000000000002,0.0,0.5761858410762887,6.444444444444444,0.5091750772173156,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.10000000000000002,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,0.028276491111785478,-0.22260976348435282,0.024987917992541946,3,0.0,2621440.0,0.0,,,,39.72603618009294,302.5790489380391,35.10587400369408,0.016187354020029132,0.09826388888888889,0.014304754899385085,0.031604831658068065,3.8242988745371496,0.027929170508385313,11.628921140847726,101.52283710009162,10.27647053732658
Adapted-ClusterSFL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11523716821525769,0.2888888888888889,0.10183501544346307,0.5761858410762887,1.4444444444444444,0.5091750772173156,19.73461003018329,207.27785555775174,17.43946287746726,0.004306537977498145,0.28834855381859553,0.0038056849906896438,56,False,0.01115073099625906,0.14775193543598397,0.009853894197476436,0.10270202787189114,1.3608456159836617,0.09075771954819918,0.0,0.10000000000000002,0.0,0.5761858410762887,6.444444444444444,0.5091750772173156,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.10000000000000002,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,0.007669196610475408,-0.21805024462728975,0.006777264378866544,3,0.0,2621440.0,0.0,,,,4.306537977498129,288.3485538185956,3.8056849906896293,0.01492574858018895,0.1032986111111111,0.013189874939737905,0.014447500263510389,3.800298315286636,0.012767247193247313,7.84658698532208,88.48195040230537,6.9340241451972195
Adapted-ClusterSFL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0754404351741111,0.19999999999999998,0.06666666666666667,0.3772021758705555,0.9999999999999999,0.3333333333333333,13.471577130091196,190.6476777900631,11.904824513980037,0.04282372050550547,0.30745997858900975,0.03784329575748196,57,False,0.0045038069769985,0.13517847695836446,0.003980011485532957,0.041481595227837224,1.2450397837518765,0.03665726046613303,0.0,0.10000000000000002,0.0,0.3772021758705552,6.0,0.33333333333333304,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.10000000000000002,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,0.02017816879433549,-0.2213192277736871,0.01783143548749485,3,0.0,2621440.0,0.0,,,,42.823720505505534,307.4599785890098,37.84329575748201,0.009356092043868188,0.09843750000000001,0.008267972847076858,0.04439224111349894,3.8387018230226304,0.03922939646450416,44.908518747190605,117.40726746872055,39.685630695302834
Adapted-ClusterSFL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2856128779473761,0.31111111111111117,0.2523959264800122,1.4280643897368803,1.5555555555555556,1.2619796324000607,47.35221083202565,211.2369333562027,41.845119903970286,0.032412414383145204,0.3040192076813089,0.028642830871216194,58,False,0.027169472921322692,0.1504870472400188,0.02400964669112128,0.25024009333257197,1.3860369266542323,0.22113701823611862,0.0,0.10000000000000002,0.0,1.4280643897368803,6.555555555555556,1.2619796324000607,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.10000000000000002,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,0.02967474920765046,-0.22725312746066387,0.026223557821181062,3,0.0,2621440.0,0.0,,,,32.41241438314519,304.0192076813089,28.642830871216184,0.010349144582799057,0.10850694444444443,0.00914553277157356,0.05051367753102521,3.8226784639888343,0.04463890610249289,21.586216597441613,99.0261547081235,19.075726474467064
Adapted-ClusterSFL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19959663026918772,0.26666666666666666,0.1763834207376394,0.9979831513459387,1.3333333333333333,0.881917103688197,33.833726556643725,203.26343333969513,29.898843574234352,0.02041334903878499,0.289538085931067,0.018039264126435157,59,False,0.015402346927807379,0.13977336955053002,0.01361104460957387,0.14186085773236756,1.2873603084983933,0.12536235367232695,0.0,0.10000000000000002,0.0,0.9979831513459388,6.333333333333333,0.8819171036881971,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.10000000000000002,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,0.01620827117111193,-0.21465572774079852,0.01432323937307131,3,0.0,2621440.0,0.0,,,,20.413349038784993,289.538085931067,18.039264126435157,0.007729625248450378,0.10208333333333332,0.006830665129481255,0.029348562354882902,3.7877590159575143,0.025935306697836977,41.00415560187978,115.24213578278165,36.235347359140704
Adapted-ClusterSFL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11523716821525773,0.4444444444444444,0.10183501544346311,0.5761858410762886,2.222222222222222,0.5091750772173155,19.195835683705607,232.32318890384502,16.963348315266206,0.045201357502217696,0.3307418834435461,0.03994441212496208,60,False,0.012660557251816324,0.1523242854271367,0.011188126740959422,0.11660804158811973,1.4029585157019806,0.10304645540904489,0.0,0.10000000000000002,0.0,0.5761858410762886,7.222222222222222,0.5091750772173155,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.10000000000000002,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,0.027843699486872653,-0.24153308443534138,0.02460546029690965,3,0.0,2621440.0,0.0,0.01091146206244964,0.06510416666666667,0.009642452386236258,45.201357502217704,330.7418834435461,39.94441212496209,0.006375102123365027,0.09895833333333333,0.005633673867912479,0.020925702774624164,3.7966203868389132,0.018492030811088817,16.08583382987765,103.65775749621763,14.215041569111403
Adapted-ClusterSFL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157041788886876,0.2888888888888889,0.1387777332977422,0.7852089444343799,1.4444444444444446,0.693888666488711,26.99960516703486,206.36036666110158,23.859534660001817,0.049179105907840075,0.32963886723740016,0.04345954597101517,61,False,0.003017171414532573,0.13478481270478362,0.0026662725434259565,0.027789175688442042,1.2414140019841173,0.02455727764940788,0.0,0.10000000000000002,0.0,0.7852089444343798,6.4444444444444455,0.6938886664887108,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.10000000000000002,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,0.025427224300354732,-0.23221183997109188,0.02247002264472673,3,0.0,2621440.0,0.0,,,,49.17910590784009,329.6388672374001,43.45954597101519,0.010477019605537385,0.08020833333333334,0.009258535851370401,0.025481366929137904,3.9616092244784036,0.022517868452842954,65.30902373357485,152.71333212339172,57.713544540445554
Adapted-ClusterSFL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07544043517411111,0.13333333333333333,0.06666666666666668,0.3772021758705556,0.6666666666666666,0.33333333333333337,11.825362668856343,180.38309997387435,10.450065796116062,0.024780264827626096,0.26649788204656016,0.021898304952275727,62,False,0.003963225105100031,0.13168052636445438,0.0035022996142172226,0.036502652188732304,1.2128224681776085,0.03225737153158144,0.0,0.10000000000000002,0.0,0.3772021758705557,5.666666666666667,0.3333333333333335,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.10000000000000002,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,0.014365675725419288,-0.19908920420550727,0.012694938898716885,3,0.0,2621440.0,0.0,,,,24.780264827626073,266.49788204656016,21.898304952275705,0.007274308041633102,0.10798611111111112,0.0064283015908241795,0.0163448724531594,3.798804898394479,0.01444395384291073,27.00299945882306,94.21602268861216,23.86253419359002
Adapted-ClusterSFL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08711111111111108,0.2888888888888889,0.07698003589195007,0.43555555555555564,1.4444444444444446,0.3849001794597506,15.024907642884537,205.26905558330728,13.277501743115286,0.029622164436684056,0.2830280122686934,0.02617708869106974,63,False,0.004873737536118522,0.13542392678154302,0.0043069188955677734,0.04488878159132836,1.2473004601675923,0.039668188982675115,0.0,0.10000000000000002,0.0,0.43555555555555575,6.4444444444444455,0.3849001794597507,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.10000000000000002,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,0.016606643191469924,-0.20922596952511818,0.014675280485098816,3,0.0,2621440.0,0.0,,,,29.62216443668407,283.0280122686934,26.177088691069756,0.009022175077702489,0.10451388888888889,0.00797289062722571,0.03024794600709363,3.788610925939348,0.02673009148412567,10.389597232544652,83.01662542845067,9.18128075354303
Adapted-ClusterSFL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157041788886876,0.37777777777777777,0.13877773329774218,0.7852089444343798,1.888888888888889,0.6938886664887108,27.25146520027263,220.73262222369928,24.082103218146614,0.046572840830323634,0.33546113382609954,0.04115639110762185,64,False,0.022311798587128125,0.15101287758648899,0.019716922837321123,0.20549925929842738,1.3908800031231368,0.181599570419718,0.0,0.10000000000000002,0.0,0.78520894443438,6.888888888888889,0.6938886664887111,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.10000000000000002,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,0.03427348748288441,-0.24323700570629428,0.030287460037210077,3,0.0,2621440.0,0.0,,,,46.572840830323585,335.46113382609957,41.15639110762181,0.005149337163685113,0.09809027777777779,0.004550466118778179,0.011875363832484592,3.8148084653748406,0.010494251793994476,39.994920832405924,138.80096084301127,35.34348720735816
Adapted-ClusterSFL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04355555555555551,0.4222222222222222,0.03849001794597501,0.21777777777777788,2.111111111111111,0.19245008972987535,9.0365938581618,229.2488555669681,7.9856324947454596,0.02702781346775508,0.30457823494143677,0.02388446231818682,65,False,0.009990234418895856,0.15786946832596258,0.008828364078087226,0.09201345939386263,1.4540315376250286,0.08131223808691115,0.0,0.10000000000000002,0.0,0.2177777777777776,7.111111111111111,0.1924500897298751,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.10000000000000002,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,0.009828721821006392,-0.23122385163369966,0.00868563549359386,3,0.0,2621440.0,0.0,,,,27.02781346775506,304.57823494143673,23.884462318186802,0.010349144582799057,0.09861111111111111,0.00914553277157356,0.03463115394955363,3.790515858597226,0.030603529676207386,23.988402411585287,96.16801192670927,21.198536616976277
Adapted-ClusterSFL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11523716821525772,0.24444444444444446,0.1018350154434631,0.5761858410762887,1.2222222222222223,0.5091750772173156,19.160114118715057,198.5150111011333,16.93178119001646,0.022732063667798737,0.27647706376254244,0.02008831083342752,66,False,0.008321841420485254,0.13649182940982574,0.00735400620041409,0.07664699200427899,1.2571362068582042,0.06773290020343709,0.0,0.10000000000000002,0.0,0.5761858410762886,6.222222222222222,0.5091750772173155,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.10000000000000002,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,0.01478763531326273,-0.20648444658618406,0.013067824329781,3,0.0,2621440.0,0.0,,,,22.732063667798734,276.47706376254246,20.088310833427517,0.004715027198381943,0.10833333333333334,0.004166666666666666,0.05300389208033831,3.764364975690842,0.04683950718471611,10.29639860610855,90.3490476969335,9.098921184061926
Adapted-ClusterSFL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11523716821525769,0.3111111111111111,0.10183501544346307,0.5761858410762887,1.5555555555555556,0.5091750772173156,22.95571058631042,210.59562221247083,20.28594747925326,0.042327710998601394,0.3112604077251589,0.037404972457994685,67,False,0.014687083018305727,0.14258555677244025,0.012978966327901825,0.13527303367006685,1.313261510001909,0.11954069755639349,0.0,0.10000000000000002,0.0,0.5761858410762887,6.555555555555556,0.5091750772173156,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.10000000000000002,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,0.02434114937557125,-0.2269229822487996,0.021510258894445335,3,0.0,2621440.0,0.0,,,,42.327710998601304,311.260407725159,37.40497245799461,0.011919440479426575,0.0984375,0.010533202300081614,0.03277413085690361,3.8027441110875873,0.028962479499014267,24.857799800407594,119.07174162788552,21.96682256055176
Adapted-ClusterSFL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04355555555555555,0.4222222222222222,0.03849001794597504,0.21777777777777788,2.111111111111111,0.19245008972987535,9.080495677626006,229.41086667641582,8.024428505896848,0.024680225928284918,0.346093461169327,0.021809900637789915,68,False,0.006780027916600622,0.15904233084586594,0.005991506545044714,0.06244636484339238,1.4648340006428722,0.055183814620784956,0.0,0.10000000000000002,0.0,0.2177777777777776,7.111111111111111,0.1924500897298751,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.10000000000000002,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,0.011300624934396954,-0.2525678960075965,0.009986355379415937,3,0.0,2621440.0,0.0,,,,24.680225928284905,346.093461169327,21.809900637789905,0.008279315666239254,0.10555555555555556,0.007316426217258855,0.04129106295579812,3.800716163052453,0.036488887213248715,31.154068300109376,132.4384325808381,27.530831203194083
Adapted-ClusterSFL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04355555555555559,0.15555555555555556,0.03849001794597508,0.21777777777777782,0.7777777777777777,0.1924500897298753,6.2781012692274984,184.9130000078326,5.547954272124838,0.036875034902904266,0.2896623118496249,0.03258644590954381,69,False,0.004004880063495601,0.130775656104644,0.00353911007560921,0.036886308533736284,1.2044883050922761,0.032596408410251375,0.0,0.10000000000000002,0.0,0.2177777777777776,5.777777777777779,0.1924500897298751,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.10000000000000002,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,0.018260768836567614,-0.21021898397713445,0.016137030311329348,3,0.0,2621440.0,0.0,,,,36.875034902904275,289.6623118496249,32.58644590954382,0.004763888888888888,0.10295138888888888,0.00420984571284102,0.023746174551597377,3.7747403436236913,0.020984480004472325,18.48528759081224,116.78849383991547,16.33543739786188
Adapted-ClusterSFL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11523716821525772,0.2222222222222222,0.1018350154434631,0.5761858410762887,1.1111111111111112,0.5091750772173156,18.778729445084096,196.1134000060459,16.594751785956817,0.013052673761880079,0.2689346459687407,0.011534639862345656,70,False,0.02377635557274305,0.14484354540917035,0.02101115095449713,0.21898832763009618,1.3340583539022475,0.1935198518978908,0.0,0.10000000000000002,0.0,0.5761858410762887,6.111111111111112,0.5091750772173156,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.10000000000000002,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,0.018400904033692607,-0.20688909568895553,0.0162608676997728,3,0.0,2621440.0,0.0,0.00867708333333333,0.08229166666666667,0.0076679332626747145,13.05267376188008,268.93464596874065,11.534639862345657,0.0032460431159326664,0.10538194444444444,0.002868526326711515,0.026227109890275904,3.7696664161152307,0.023176881053903097,2.4480497232937775,84.93229564405557,2.1633400511223235
Adapted-ClusterSFL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08711111111111108,0.2888888888888889,0.07698003589195007,0.43555555555555564,1.4444444444444446,0.3849001794597506,14.688348027256824,207.63594443754604,12.980084215542298,0.006653513362252855,0.28587626568903995,0.0058797057103369245,71,False,0.0023190094445077114,0.14239248903208768,0.0020493072352650177,0.02135886630974342,1.311483290398413,0.01887481716354427,0.0,0.10000000000000002,0.0,0.43555555555555575,6.4444444444444455,0.3849001794597507,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.10000000000000002,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,0.00377677195883712,-0.21413437736056382,0.0033375310822996553,3,0.0,2621440.0,0.0,,,,6.653513362252836,285.87626568903994,5.879705710336909,0.011094308041085472,0.09253472222222221,0.009804033266316316,0.005066611991115866,3.892525441116757,0.004477361934107343,12.978050845045923,88.82449136196163,11.468695636138643
Adapted-ClusterSFL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314083577773752,0.35555555555555557,0.27755546659548436,1.5704178888687599,1.777777777777778,1.387777332977422,52.11558639515101,216.3096444370846,46.054511991146384,0.049702807179184974,0.2925937980236643,0.04392234046589159,72,False,0.04194732280892821,0.15276695496521106,0.037068823646202294,0.38634912076338884,1.4070356528199508,0.3414164829702823,0.0,0.10000000000000002,0.0,1.57041788886876,6.777777777777779,1.3877773329774221,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.10000000000000002,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,0.045815928278365385,-0.2226803764944377,0.04048750794594925,3,0.0,2621440.0,0.0,,,,49.702807179185015,292.5937980236643,43.92234046589163,0.008466012637869601,0.10815972222222221,0.007481410217505287,0.0232212712443428,3.746415317720837,0.020520623271193823,5.283643039021332,82.31168660282538,4.669152139103354
Adapted-ClusterSFL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1898542650964383,0.24444444444444446,0.16777409856157227,0.9492713254821912,1.2222222222222223,0.8388704928078611,32.590113029866366,199.84506664332002,28.79986305721481,0.09398102693410676,0.363296976195026,0.0830509763251898,73,False,0.02558608890752777,0.14367866575063581,0.022610411201434984,0.23565658762597522,1.3233294157547528,0.2082495831155593,0.0,0.10000000000000002,0.0,0.9492713254821913,6.222222222222221,0.8388704928078612,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.10000000000000002,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,0.04848575599791305,-0.2534878209728309,0.042846833077435115,3,0.0,2621440.0,0.0,,,,93.98102693410677,363.296976195026,83.05097632518981,0.007796743369890144,0.12135416666666665,0.006889977372564037,0.032966590885041704,3.70871758196089,0.02913255630879044,106.5550307352159,177.52314248806601,94.16261583441695
Adapted-ClusterSFL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1152371682152577,0.22222222222222224,0.10183501544346309,0.5761858410762887,1.111111111111111,0.5091750772173156,18.508521059353143,194.3817000137642,16.355968799876624,0.054795828538848956,0.3101734019115749,0.048423040342917896,74,False,0.006454225200389903,0.1338018948045759,0.005703594882942209,0.059445610932977226,1.2323609935654958,0.052532050215759435,0.0,0.10000000000000002,0.0,0.5761858410762887,6.111111111111112,0.5091750772173156,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.10000000000000002,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,0.030616903965944648,-0.22198764835807538,0.027056139407894485,3,0.0,2621440.0,0.0,,,,54.79582853884896,310.1734019115749,48.42304034291789,0.00669405182689162,0.11458333333333333,0.00591552952687528,0.017889564236378126,3.748833878172769,0.015808997031976548,34.01380930725404,122.35335017776181,30.057982591389365
Adapted-ClusterSFL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07544043517411106,0.26666666666666666,0.06666666666666664,0.3772021758705556,1.3333333333333333,0.33333333333333337,12.148873416885468,203.19052221020684,10.735952047330887,0.009968022964178154,0.28588817326507554,0.008808735829066267,75,False,0.01074034913146782,0.1428445289163609,0.009491239993229861,0.09892227121467734,1.3156467315942784,0.08741755088975989,0.0,0.10000000000000002,0.0,0.3772021758705557,6.333333333333333,0.3333333333333335,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.10000000000000002,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,0.0005007560824645039,-0.21436635109071822,0.0004425178454222812,3,0.0,2621440.0,0.0,,,,9.968022964178209,285.8881732650755,8.808735829066316,0.010025209350974387,0.11232638888888889,0.00885927140428686,0.05608980222386078,3.728288592232598,0.04956652410113095,16.081546187622468,87.53823223485445,14.211252582259029
Adapted-ClusterSFL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17422222222222222,0.2222222222222222,0.1539600717839002,0.8711111111111112,1.111111111111111,0.769800358919501,29.331678419597157,195.61412220355123,25.920386374496868,0.01737835332719955,0.30946745854524543,0.015357240262547584,76,False,0.011340381029252073,0.13647075434475317,0.010021487816252464,0.10444876922731311,1.2569420983355244,0.09230131382129743,0.0,0.10000000000000002,0.0,0.8711111111111108,6.111111111111112,0.7698003589195008,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.10000000000000002,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,0.005452012678453995,-0.22296910644499926,0.004817940287036734,3,0.0,2621440.0,0.0,,,,17.37835332719959,309.4674585452454,15.357240262547622,0.015372874802937473,0.11215277777777777,0.013585000110756681,0.028968620498032095,3.7333823654386733,0.025599552310088175,47.07366852866556,118.74532911794533,41.59897223995144
Adapted-ClusterSFL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18985426509643819,0.37777777777777777,0.1677740985615722,0.949271325482191,1.8888888888888886,0.838870492807861,32.526432172446206,221.5324110843034,28.74358832225498,0.03540915727750527,0.2905983125308172,0.031291050743794076,77,False,0.012439588912806795,0.15134046335705412,0.010992857154210132,0.11457284797441158,1.3938971795710577,0.10124795605078867,0.0,0.10000000000000002,0.0,0.9492713254821913,6.888888888888889,0.8388704928078612,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.10000000000000002,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,0.023347791685339746,-0.2209693879439357,0.02063242930792991,3,0.0,2621440.0,0.0,,,,35.40915727750525,290.59831253081717,31.29105074379406,0.014488802415918689,0.11579861111111112,0.012803745880202992,0.03340768683461094,3.7320404787858323,0.029522352531069405,4.0962025862375055,75.19280621355516,3.6198117333971402
Adapted-ClusterSFL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23047433643051543,0.2888888888888889,0.2036700308869262,1.1523716821525773,1.4444444444444446,1.0183501544346312,37.322274321048475,205.79425553377303,32.98167111126489,0.025245614338021173,0.3282555902270055,0.02230953403150102,78,False,0.030175135785234036,0.15711581824645293,0.026665749135364868,0.2779232713526043,1.4470901638713773,0.24560062581044004,0.0,0.10000000000000002,0.0,1.1523716821525773,6.444444444444444,1.0183501544346312,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.10000000000000002,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,0.027657377389367157,-0.24268570423672922,0.024440807572699282,3,0.0,2621440.0,0.0,,,,25.245614338021195,328.25559022700554,22.309534031501038,0.008688751686185865,0.1095486111111111,0.00767824457899167,0.023142596898252675,3.7229109307130184,0.02045109879941813,22.846345298033384,125.58479944589716,20.18930144053885
Adapted-ClusterSFL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157041788886876,0.37777777777777777,0.13877773329774218,0.7852089444343798,1.8888888888888886,0.6938886664887108,26.36776189709609,222.59641111466203,23.301175146759775,0.015117745018534846,0.33062752591913397,0.01335954207549676,79,False,0.011170063860897984,0.14661515515098913,0.009870978638196064,0.1028800901355807,1.3503754826307068,0.09091507306229155,0.0,0.10000000000000002,0.0,0.7852089444343802,6.888888888888889,0.6938886664887112,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.10000000000000002,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,0.0129974167999577,-0.23862134053506154,0.01148580931871226,3,0.0,2621440.0,0.0,,,,15.117745018534885,330.62752591913403,13.359542075496796,0.0020698289165598186,0.11649305555555556,0.0018291065543147183,0.07235120998386836,3.6961786561542085,0.06393672024548194,43.12706014985816,131.28634813398577,38.11135681664968
Adapted-ClusterSFL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04355555555555555,0.2888888888888889,0.03849001794597504,0.21777777777777788,1.4444444444444444,0.19245008972987535,9.188258022961625,206.34851111875227,8.119658024909132,0.013908118870564607,0.28104605141438244,0.012290596184451719,80,False,0.016052285276068425,0.1390225094306411,0.014185394732520569,0.1478470111406517,1.280444631222473,0.13065231379735234,0.0,0.10000000000000002,0.0,0.2177777777777782,6.444444444444444,0.19245008972987562,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.10000000000000002,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,0.00974714795469527,-0.2100342804225118,0.008613548717562895,3,0.0,2621440.0,0.0,0.01054723893405019,0.08463541666666667,0.009320588629256905,13.908118870564627,281.0460514143824,12.290596184451735,0.021056019353217895,0.11805555555555557,0.018607191492309674,0.029155492185952956,3.700343772437838,0.02576469070701424,16.418024764603892,95.51909634767401,14.508598496029592
Adapted-ClusterSFL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17422222222222217,0.2888888888888889,0.15396007178390014,0.8711111111111113,1.4444444444444446,0.7698003589195012,29.402275430250086,207.47403333532725,25.982772909860827,0.04312903027891251,0.2983481460758814,0.038113097818496415,81,False,0.005529369739918989,0.13757419768927578,0.0048863006751906106,0.05092737734715943,1.2671051871197692,0.04500449237832267,0.0,0.10000000000000002,0.0,0.8711111111111108,6.444444444444444,0.7698003589195008,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.10000000000000002,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,0.02427897327916049,-0.21796117188257857,0.02145531391587404,3,0.0,2621440.0,0.0,,,,43.1290302789125,298.3481460758813,38.113097818496406,0.005804704051058116,0.10520833333333333,0.005129613438435481,0.026449234344564074,3.832744416263368,0.02337317229902076,18.103855659685465,106.78156298977247,15.998366232381938
